id,id_property_1,id_property_2,id_property_3,desc,coeff_1,coeff_2,coeff_3,unk_7,unk_8,amount_1,amount_2,amount_3,id_aura,slot,req_skill,req_skill_value,min_scaling_level,charges,type_1,type_2,type_3,unk_1,req_player_level,max_scaling_level,scaling_type,unk_6,unk_5
215,7685,0,0,"+$7685s1 Fire Spell Damage",0.000000,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
216,7686,0,0,"+$7686s1 Fire Spell Damage",0.000000,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
217,7687,0,0,"+$7687s1 Fire Spell Damage",0.000000,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
218,7688,0,0,"+$7688s1 Fire Spell Damage",0.000000,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
219,7689,0,0,"+$7689s1 Fire Spell Damage",0.000000,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
220,7690,0,0,"+$7690s1 Nature Spell Damage",0.000000,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
221,7691,0,0,"+$7691s1 Nature Spell Damage",0.000000,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
222,7692,0,0,"+$7692s1 Nature Spell Damage",0.000000,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
223,7693,0,0,"+$7693s1 Nature Spell Damage",0.000000,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
224,7694,0,0,"+$7694s1 Nature Spell Damage",0.000000,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
225,7695,0,0,"+$7695s1 Nature Spell Damage",0.000000,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
226,7696,0,0,"+$7696s1 Nature Spell Damage",0.000000,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
227,7697,0,0,"+$7697s1 Frost Spell Damage",0.000000,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
228,7698,0,0,"+$7698s1 Frost Spell Damage",0.000000,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
229,7699,0,0,"+$7699s1 Frost Spell Damage",0.000000,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
230,7700,0,0,"+$7700s1 Frost Spell Damage",0.000000,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
231,7701,0,0,"+$7701s1 Frost Spell Damage",0.000000,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
232,7702,0,0,"+$7702s1 Frost Spell Damage",0.000000,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
233,7703,0,0,"+$7703s1 Frost Spell Damage",0.000000,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
234,7704,0,0,"+$7704s1 Shadow Spell Damage",0.000000,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
235,7705,0,0,"+$7705s1 Shadow Spell Damage",0.000000,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
236,7706,0,0,"+$7706s1 Shadow Spell Damage",0.000000,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
237,7707,0,0,"+$7707s1 Shadow Spell Damage",0.000000,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
238,7708,0,0,"+$7708s1 Shadow Spell Damage",0.000000,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
239,7710,0,0,"+$7710s1 Shadow Spell Damage",0.000000,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
240,7709,0,0,"+$7709s1 Shadow Spell Damage",0.000000,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
241,0,0,0,"+$k1 Weapon Damage",0.060000,0.000000,0.000000,0,0,2,0,0,42,32,0,0,1,0,2,0,0,0,0,60,-1,0,0
242,1,0,0,"+$k1 Health",0.450000,0.000000,0.000000,0,0,15,0,0,0,32,0,0,1,0,5,0,0,0,0,60,-1,0,0
243,40,0,0,"+$k1 Versatility",0.030000,0.000000,0.000000,0,0,1,0,0,0,32,0,0,1,0,5,0,0,0,0,60,-1,0,0
244,5,0,0,"+$k1 Intellect",0.000000,0.000000,0.000000,0,0,4,0,0,0,0,0,0,1,0,5,0,0,0,0,0,0,0,0
245,0,0,0,"+$k1 Armor",0.000000,0.000000,0.000000,0,0,5,0,0,0,0,0,0,1,0,4,0,0,0,0,0,0,0,0
246,0,0,0,"+$k1 Mana",0.350000,0.000000,0.000000,0,0,20,0,0,0,32,0,0,1,0,5,0,0,0,0,60,-1,0,0
247,3,0,0,"+$k1 Agility",0.030000,0.000000,0.000000,0,0,1,0,0,0,32,0,0,1,0,5,0,0,0,0,60,-1,0,0
248,4,0,0,"+$k1 Strength",0.030000,0.000000,0.000000,0,0,1,0,0,0,32,0,0,1,0,5,0,0,0,0,60,-1,0,0
249,7784,0,0,"+$7784s1 Beastslaying",0.000000,0.000000,0.000000,0,0,0,0,0,31,0,0,0,1,0,3,0,0,0,0,0,0,0,0
250,0,0,0,"+$k1  Weapon Damage",0.030000,0.000000,0.000000,0,0,1,0,0,31,32,0,0,1,0,2,0,0,0,0,60,-1,0,0
251,5,0,0,"+$k1 Intellect",0.000000,0.000000,0.000000,0,0,1,0,0,0,0,0,0,1,0,5,0,0,0,0,0,0,0,0
252,40,0,0,"+$k1 Versatility",0.000000,0.000000,0.000000,0,0,6,0,0,0,0,0,0,1,0,5,0,0,0,0,0,0,0,0
253,7849,0,0,"Absorption ($7848s1)",0.000000,0.000000,0.000000,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0
254,1,0,0,"+$k1 Health",0.750000,0.000000,0.000000,0,0,25,0,0,0,32,0,0,1,0,5,0,0,0,0,60,-1,0,0
255,40,0,0,"+$k1 Versatility",0.100000,0.000000,0.000000,0,0,3,0,0,103,32,0,0,1,0,5,0,0,0,0,60,-1,0,0
256,2,0,0,"+$k1 Fire Resistance",0.150000,0.000000,0.000000,0,0,5,0,0,0,32,0,0,1,0,4,0,0,0,0,60,-1,0,0
257,0,0,0,"+$k1 Armor",0.000000,0.000000,0.000000,0,0,10,0,0,0,0,0,0,1,0,4,0,0,0,0,0,0,0,0
263,8082,0,0,"Fishing Lure (+$8082s1 Fishing Skill)",0.000000,0.000000,0.000000,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0
264,8083,0,0,"Fishing Lure (+$8083s1 Fishing Skill)",0.000000,0.000000,0.000000,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0
265,8084,0,0,"Fishing Lure (+$8084s1 Fishing Skill)",0.000000,0.000000,0.000000,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0
266,8085,0,0,"Fishing Lure (+$8085s1 Fishing Skill)",0.000000,0.000000,0.000000,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0
286,7711,0,0,"+2 Weapon Fire Damage",0.000000,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
287,7721,0,0,"+4 Weapon Fire Damage",0.000000,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
288,7722,0,0,"+6 Weapon Fire Damage",0.000000,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
289,7723,0,0,"+8 Weapon Fire Damage",0.000000,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
290,7724,0,0,"+$7724s1 Weapon Fire Damage",0.000000,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
291,7725,0,0,"+12 Weapon Fire Damage",0.000000,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
292,7726,0,0,"+14 Weapon Fire Damage",0.000000,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
303,0,0,0,"Orb of Fire",0.000000,0.000000,0.000000,0,0,0,0,0,32,3,0,0,1,0,0,0,0,0,0,0,0,0,0
343,3,0,0,"+$k1 Agility",0.000000,0.000000,0.000000,0,0,8,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0
344,0,0,0,"+$k1 Armor",0.000000,0.000000,0.000000,0,0,32,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0
345,0,0,0,"+$k1 Armor",0.000000,0.000000,0.000000,0,0,40,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0
346,0,0,0,"+$k1 Armor",0.000000,0.000000,0.000000,0,0,36,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0
347,0,0,0,"+$k1 Armor",0.000000,0.000000,0.000000,0,0,44,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0
348,0,0,0,"+$k1 Armor",0.000000,0.000000,0.000000,0,0,48,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0
349,3,0,0,"+$k1 Agility",0.000000,0.000000,0.000000,0,0,9,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0
350,5,0,0,"+$k1 Intellect",0.000000,0.000000,0.000000,0,0,8,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0
351,40,0,0,"+$k1 Versatility",0.000000,0.000000,0.000000,0,0,8,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0
352,4,0,0,"+$k1 Strength",0.000000,0.000000,0.000000,0,0,8,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0
353,7,0,0,"+$k1 Stamina",0.000000,0.000000,0.000000,0,0,8,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0
354,5,0,0,"+$k1 Intellect",0.000000,0.000000,0.000000,0,0,9,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0
355,40,0,0,"+$k1 Versatility",0.000000,0.000000,0.000000,0,0,9,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0
356,7,0,0,"+$k1 Stamina",0.000000,0.000000,0.000000,0,0,9,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0
357,4,0,0,"+$k1 Strength",0.000000,0.000000,0.000000,0,0,9,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0
358,3,0,0,"+$k1 Agility",0.000000,0.000000,0.000000,0,0,10,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0
359,5,0,0,"+$k1 Intellect",0.000000,0.000000,0.000000,0,0,10,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0
360,40,0,0,"+$k1 Versatility",0.000000,0.000000,0.000000,0,0,10,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0
361,7,0,0,"+$k1 Stamina",0.000000,0.000000,0.000000,0,0,10,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0
362,4,0,0,"+$k1 Strength",0.000000,0.000000,0.000000,0,0,10,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0
363,3,0,0,"+$k1 Agility",0.000000,0.000000,0.000000,0,0,11,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0
364,5,0,0,"+$k1 Intellect",0.000000,0.000000,0.000000,0,0,11,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0
365,40,0,0,"+$k1 Versatility",0.000000,0.000000,0.000000,0,0,11,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0
366,7,0,0,"+$k1 Stamina",0.000000,0.000000,0.000000,0,0,11,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0
367,4,0,0,"+$k1 Strength",0.000000,0.000000,0.000000,0,0,11,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0
368,3,0,0,"+$k1 Agility",0.000000,0.000000,0.000000,0,0,12,0,0,0,0,0,0,30,0,5,0,0,0,0,0,0,0,0
369,5,0,0,"+$k1 Intellect",0.240000,0.000000,0.000000,0,0,12,0,0,0,32,0,0,30,0,5,0,0,0,0,70,-1,0,0
370,40,0,0,"+$k1 Versatility",0.000000,0.000000,0.000000,0,0,12,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0
371,7,0,0,"+$k1 Stamina",0.000000,0.000000,0.000000,0,0,12,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0
372,4,0,0,"+$k1 Strength",0.000000,0.000000,0.000000,0,0,12,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0
383,0,0,0,"+$k1 Armor",0.000000,0.000000,0.000000,0,0,52,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0
384,0,0,0,"+$k1 Armor",0.000000,0.000000,0.000000,0,0,56,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0
385,0,0,0,"+$k1 Armor",0.000000,0.000000,0.000000,0,0,60,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0
387,0,0,0,"+$k1 Armor",0.000000,0.000000,0.000000,0,0,17,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0
388,0,0,0,"+$k1 Armor",0.000000,0.000000,0.000000,0,0,18,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0
389,0,0,0,"+$k1 Armor",0.000000,0.000000,0.000000,0,0,19,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0
403,3,0,0,"+$k1 Agility",0.000000,0.000000,0.000000,0,0,13,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0
404,3,0,0,"+$k1 Agility",0.000000,0.000000,0.000000,0,0,14,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0
405,5,0,0,"+$k1 Intellect",0.000000,0.000000,0.000000,0,0,13,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0
406,5,0,0,"+$k1 Intellect",0.000000,0.000000,0.000000,0,0,14,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0
407,40,0,0,"+$k1 Versatility",0.000000,0.000000,0.000000,0,0,13,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0
408,40,0,0,"+$k1 Versatility",0.000000,0.000000,0.000000,0,0,14,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0
409,7,0,0,"+$k1 Stamina",0.000000,0.000000,0.000000,0,0,13,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0
410,4,0,0,"+$k1 Strength",0.000000,0.000000,0.000000,0,0,13,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0
411,7,0,0,"+$k1 Stamina",0.000000,0.000000,0.000000,0,0,14,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0
412,4,0,0,"+$k1 Strength",0.000000,0.000000,0.000000,0,0,14,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0
425,9394,0,0,"Black Temple Dummy",0.000000,0.000000,0.000000,0,0,0,0,0,139,0,0,0,1,0,0,0,0,0,0,0,0,0,0
430,45,0,0,"+$k1 Spell Power",0.000000,0.000000,0.000000,0,0,9,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0
431,45,0,0,"+$k1 Spell Power",0.000000,0.000000,0.000000,0,0,11,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0
432,45,0,0,"+$k1 Spell Power",0.000000,0.000000,0.000000,0,0,12,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0
433,9399,0,0,"+$9399s1 Fire Spell Damage",0.000000,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
434,9400,0,0,"+$9400s1 Fire Spell Damage",0.000000,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
435,9401,0,0,"+$9401s1 Fire Spell Damage",0.000000,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
436,32,0,0,"+$k1 Critical Strike",0.000000,0.000000,0.000000,0,0,70,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0
437,9402,0,0,"+$9402s1 Frost Spell Damage",0.000000,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
438,9403,0,0,"+$9403s1 Frost Spell Damage",0.000000,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
439,9404,0,0,"+$9404s1 Frost Spell Damage",0.000000,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
443,9409,0,0,"+$9409s1 Nature Spell Damage",0.000000,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
444,9410,0,0,"+13 Nature Spell Damage",0.000000,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
445,9411,0,0,"+$9411s1 Nature Spell Damage",0.000000,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
446,9412,0,0,"+$9412s1 Shadow Spell Damage",0.000000,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
447,9413,0,0,"+$9413s1 Shadow Spell Damage",0.000000,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
448,9414,0,0,"+$9414s1 Shadow Spell Damage",0.000000,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
463,9782,0,0,"Mithril Spike (16-20)",0.000000,0.000000,0.000000,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0
464,7215,0,0,"+$7215s1% Mount Speed",0.000000,0.000000,0.000000,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0
483,0,0,0,"Sharpened (+$k1 Damage)",0.353000,0.000000,0.000000,0,0,6,0,0,0,33,0,0,25,0,2,0,0,0,0,25,-1,0,0
484,0,0,0,"Weighted (+$k1 Damage)",0.353000,0.000000,0.000000,0,0,6,0,0,0,33,0,0,25,0,2,0,0,0,0,25,-1,0,0
583,3,40,0,"+$k1 Agility / +$k2 Versatility",0.000000,0.000000,0.000000,0,0,1,1,0,0,0,0,0,1,0,5,5,0,0,0,0,0,0,0
584,3,5,0,"+$k1 Agility / +$k2 Intellect",0.000000,0.000000,0.000000,0,0,1,1,0,0,0,0,0,1,0,5,5,0,0,0,0,0,0,0
585,3,7,0,"+$k1 Agility / +$k2 Stamina",0.000000,0.000000,0.000000,0,0,1,1,0,0,0,0,0,1,0,5,5,0,0,0,0,0,0,0
586,3,4,0,"+$k1 Agility / +$k2 Strength",0.000000,0.000000,0.000000,0,0,1,1,0,0,0,0,0,1,0,5,5,0,0,0,0,0,0,0
587,5,40,0,"+$k1 Intellect / +$k2 Versatility",0.000000,0.000000,0.000000,0,0,1,1,0,0,0,0,0,1,0,5,5,0,0,0,0,0,0,0
588,5,7,0,"+$k1 Intellect / +$k2 Stamina",0.000000,0.000000,0.000000,0,0,1,1,0,0,0,0,0,1,0,5,5,0,0,0,0,0,0,0
589,5,4,0,"+$k1 Intellect / +$k2 Strength",0.000000,0.000000,0.000000,0,0,1,1,0,0,0,0,0,1,0,5,5,0,0,0,0,0,0,0
590,40,7,0,"+$k1 Versatility / +$k2 Stamina",0.000000,0.000000,0.000000,0,0,1,1,0,0,0,0,0,1,0,5,5,0,0,0,0,0,0,0
591,40,4,0,"+$k1 Versatility / +$k2 Strength",0.000000,0.000000,0.000000,0,0,1,1,0,0,0,0,0,1,0,5,5,0,0,0,0,0,0,0
592,7,4,0,"+$k1 Stamina / +$k2 Strength",0.000000,0.000000,0.000000,0,0,1,1,0,0,0,0,0,1,0,5,5,0,0,0,0,0,0,0
663,0,0,0,"Scope (+$k1 Damage)",0.150000,0.000000,0.000000,0,0,5,0,0,0,33,0,0,30,0,2,0,0,0,0,60,-1,0,0
664,0,0,0,"Scope (+$k1 Damage)",0.200000,0.000000,0.000000,0,0,7,0,0,0,33,0,0,40,0,2,0,0,0,0,60,-1,0,0
684,4,0,0,"+$k1 Strength",0.000000,0.000000,0.000000,0,0,15,0,0,0,0,0,0,30,0,5,0,0,0,0,0,0,0,0
723,5,0,0,"+$k1 Intellect",0.100000,0.000000,0.000000,0,0,3,0,0,29,32,0,0,1,0,5,0,0,0,0,60,-1,0,0
724,7,0,0,"+$k1 Stamina",0.090000,0.000000,0.000000,0,0,3,0,0,0,32,0,0,1,0,5,0,0,0,0,60,-1,0,0
743,13418,0,0,"+$13418s1 Stealth",0.000000,0.000000,0.000000,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0
744,0,0,0,"+$k1 Armor",0.060000,0.000000,0.000000,0,0,20,0,0,0,32,0,0,1,0,4,0,0,0,0,60,-1,0,0
763,15,0,0,"+$k1 Shield Block",0.000000,0.000000,0.000000,0,0,5,0,0,0,0,0,0,1,0,5,0,0,0,0,0,0,0,0
783,0,0,0,"+$k1 Armor",0.030000,0.000000,0.000000,0,0,10,0,0,0,32,0,0,1,0,4,0,0,0,0,60,-1,0,0
803,13897,0,0,"Fiery Weapon",0.000000,0.000000,0.000000,25000,135805,0,0,0,25,256,0,0,1,0,1,0,0,0,0,0,0,0,41116
804,5,0,0,"+$k1 Shadow Resistance",0.250000,0.000000,0.000000,0,0,10,0,0,0,32,0,0,1,0,4,0,0,0,0,60,-1,0,0
805,0,0,0,"+$k1 Weapon Damage",0.130000,0.000000,0.000000,0,0,4,0,0,2,32,0,0,1,0,2,0,0,0,0,60,-1,0,0
823,4,0,0,"+$k1 Strength",0.100000,0.000000,0.000000,0,0,3,0,0,0,32,0,0,1,0,5,0,0,0,0,60,-1,0,0
843,0,0,0,"+$k1 Mana",0.600000,0.000000,0.000000,0,0,30,0,0,0,32,0,0,1,0,5,0,0,0,0,60,-1,0,0
844,13611,0,0,"+$13611s1 Mining",0.000000,0.000000,0.000000,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0
845,13614,0,0,"+$13614s1 Herbalism",0.000000,0.000000,0.000000,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0
846,71691,0,0,"+$71691s1 Fishing",0.000000,0.000000,0.000000,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0
847,13624,0,0,"+$13624s1 All Stats",0.000000,0.000000,0.000000,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0
848,0,0,0,"+$k1 Armor",0.090000,0.000000,0.000000,0,0,30,0,0,0,32,0,0,1,0,4,0,0,0,0,60,-1,0,0
849,3,0,0,"+$k1 Agility",0.100000,0.000000,0.000000,0,0,3,0,0,0,32,0,0,1,0,5,0,0,0,0,60,-1,0,0
850,1,0,0,"+$k1 Health",1.050000,0.000000,0.000000,0,0,35,0,0,0,32,0,0,1,0,5,0,0,0,0,60,-1,0,0
851,40,0,0,"+$k1 Versatility",0.150000,0.000000,0.000000,0,0,5,0,0,0,32,0,0,1,0,5,0,0,0,0,60,-1,0,0
852,7,0,0,"+$k1 Stamina",0.150000,0.000000,0.000000,0,0,5,0,0,0,32,0,0,1,0,5,0,0,0,0,60,-1,0,0
853,13650,0,0,"+$13650s1 Beastslaying",0.000000,0.000000,0.000000,0,0,0,0,0,31,0,0,0,1,0,3,0,0,0,0,0,0,0,0
854,13651,0,0,"+$13651s1 Elemental Slayer",0.000000,0.000000,0.000000,0,0,0,0,0,31,0,0,0,1,0,3,0,0,0,0,0,0,0,0
855,2,0,0,"+$k1 Fire Resistance",0.000000,0.000000,0.000000,0,0,5,0,0,0,0,0,0,1,0,4,0,0,0,0,0,0,0,0
856,4,0,0,"+$k1 Strength",0.150000,0.000000,0.000000,0,0,5,0,0,0,32,0,0,1,0,5,0,0,0,0,60,-1,0,0
857,0,0,0,"+$k1 Mana",0.900000,0.000000,0.000000,0,0,50,0,0,0,32,0,0,1,0,5,0,0,0,0,60,-1,0,0
863,14,0,0,"+$k1 Parry",0.165000,0.000000,0.000000,0,0,10,0,0,0,32,0,0,1,0,5,0,0,0,0,60,-1,0,0
864,0,0,0,"+$k1 Weapon Damage",0.000000,0.000000,0.000000,0,0,4,0,0,2,0,0,0,1,0,2,0,0,0,0,0,0,0,0
865,13697,0,0,"+$13697s1 Skinning",0.000000,0.000000,0.000000,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0
866,13625,0,0,"+$13625s1 All Stats",0.000000,0.000000,0.000000,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0
883,3,0,0,"+$k1 Agility",0.000000,0.000000,0.000000,0,0,15,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0
884,0,0,0,"+$k1 Armor",0.150000,0.000000,0.000000,0,0,50,0,0,0,32,0,0,1,0,4,0,0,0,0,60,-1,0,0
903,13796,0,0,"+$13796s1 All Resistances",0.000000,0.000000,0.000000,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0
904,3,0,0,"+$k1 Agility",0.150000,0.000000,0.000000,0,0,5,0,0,0,32,0,0,1,0,5,0,0,0,0,60,-1,0,0
905,5,0,0,"+$k1 Intellect",0.150000,0.000000,0.000000,0,0,5,0,0,0,32,0,0,1,0,5,0,0,0,0,60,-1,0,0
906,13838,0,0,"+$13838s1 Mining",0.000000,0.000000,0.000000,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0
907,40,0,0,"+$k1 Versatility",0.180000,0.000000,0.000000,0,0,7,0,0,0,32,0,0,1,0,5,0,0,0,0,60,-1,0,0
908,1,0,0,"+$k1 Health",1.500000,0.000000,0.000000,0,0,50,0,0,0,32,0,0,1,0,5,0,0,0,0,60,-1,0,0
909,13839,0,0,"+$13839s1 Herbalism",0.000000,0.000000,0.000000,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0
910,3,13,0,"+$k1 Agility and +$k2 Dodge",0.250000,0.250000,0.000000,0,0,8,8,0,0,32,0,0,1,0,5,5,0,0,0,60,-1,0,0
911,13889,0,0,"Minor Speed Increase",0.000000,0.000000,0.000000,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0
912,13907,0,0,"Demonslaying",0.000000,0.000000,0.000000,0,0,0,0,0,25,0,0,0,1,0,1,0,0,0,0,0,0,0,0
913,0,0,0,"+$k1 Mana",1.220000,0.000000,0.000000,0,0,65,0,0,0,32,0,0,1,0,5,0,0,0,0,60,-1,0,0
923,13,0,0,"+$k1 Dodge",0.150000,0.000000,0.000000,0,0,5,0,0,0,32,0,0,1,0,5,0,0,0,0,60,-1,0,0
924,13,0,0,"+$k1 Dodge",0.060000,0.000000,0.000000,0,0,2,0,0,0,32,0,0,1,0,5,0,0,0,0,60,-1,0,0
